isbn,name,author,publisher,year,language,pages,format,review,price,url,topic
9789568947750,Mal De Patria,ctor hoyos ,Cuneta,2020.0,Español,,Libro físico,"«Se reían. Veían las nubes mansas desagregarse e irse y se preguntaban, ¿y cuál es el mejor equipo de fútbol del mundo? Las respuestas llegaban en tropel: ¡Real Madrid, Inter de Milán, Arsenal! Y Nelson, sin apresurarse y sin alzar la voz, los ojos en el cielo: Boca Juniors, ni hablar. Solo en ocasiones como esas, con el sol en la cara, el pasto en la espalda, el muslo de alguno de sus amigos bajo la nuca y la cabeza de algún otro sobre su pierna, le daba por pensar si su papá hubiera sido de esos tipos que llevan a sus hijos al estadio.» Cada personaje de este libro es una Colombia distinta, perdida en el firmamento o llevada a cuestas, recupera- da, guardada en un anaquel y vuelta a perder. Los cuentos que componen Mal de patria están lejos de esa latinoamericanidad que se le vende al turista. Aquí la exuberancia es otra: sellos en pasaportes venci- dos, amores feroces, pedalazos al borde de un precipicio, la música de un radio sin pilas.",8250,https://www.buscalibre.cl/libro-mal-de-patria/9789568947750/p/52786092,grandes-descuentos
9789569667435,"Que nos ha Dado Kafka. Cronicas, Ensayos y Otras Intervencsiones",Enrique lihn,Overol,2020.0,Español,352.0,Libro físico,"Este volumen reúne más de setenta artículos de Enrique Lihn, escritos entre 1955 y 1988. Columnas, crónicas, conferencias, ensayos, textos autobiográficos, cartas abiertas, prólogos, introducciones a catálogos y otras intervenciones en las que reflexiona sobre literatura, arte y política: la Revolución cubana, la Unidad Popular, la dictadura chilena, obras de múltiples autores y artistas como Stella Díaz Varín, Heberto Padilla, Alfred Jarry, Cecilia Casanova, Paz Errázuriz, Juan Luis Martínez, Paul Klee, entre otros. Se trata de documentos no recopilados anteriormente en los libros póstumos dedicados a su obra crítica, ensayística y periodística: El circo en llamas (1997) y Textos sobre arte (2008). El conjunto es misceláneo y contribuye a enriquecer el archivo disponible de Lihn como observador concernido de cada situación y cultura en las que estuvo inserto. «Siempre he pensado que la palabra del poder es una palabra vacía, se apoya en ficciones que no corresponden para nada a la realidad; y con mayor razón —si es que puede hablarse de razón— en un régimen autoritario donde se amplifica este vacío hasta la sordera. El lenguaje de la autocracia nace de un punto en que una perversión personal se convierte en una falsa salvación nacional.» Enrique Lihn",9750,https://www.buscalibre.cl/libro-que-nos-ha-dado-kafka-cronicas-ensayos-y-otras-intervencsiones/9789569667435/p/52785023,grandes-descuentos
9789569667428,Manejo integral de residuos,Nicolás meneses,Overol,2019.0,Español,,Libro físico,"En Manejo integral de residuos, Nicolás Meneses realiza una exploración de carácter documental en torno a la labor de los recolectores de basura en distintas zonas de la Región Metropolitana. Se enfoca en escenas características, observaciones y registros de habla de los trabajadores en su horario laboral, tiempo libre e intimidad. En estos poemas, el camión «entra en el minúsculo pasaje / con más autoridad que la yuta / más alboroto que el repartidor del gas», aproximándonos con humor y crudeza a este oficio y sus implicancias medioambientales y políticas: «Cuando estén rodeados de basura / no podrán lavarse las manos. / No aceptaremos más parchecuritas».",6750,https://www.buscalibre.cl/libro-manejo-integral-de-residuos/9789569667428/p/52696387,grandes-descuentos
9789569667411,Mella,Priscilla cajales,Overol,2019.0,Español,48.0,Libro físico,"«Mi papá está llorando dos piezas más allá / lo puedo escuchar / porque nunca hubo puertas». La hendidura que queda en el borde de un objeto al romperse y el apellido de uno de los personajes a cuyas vidas nos asomamos en estos poemas constituyen Mella. La experiencia de la ciudad aparece aquí en medio de sopaipillas, canciones de Leo Dan, cintillos del NO en el parque O’Higgins, murales de Playa Ancha, radios que no encienden, cuentas sin pagar y niños con «migas de pan en la cara / que no provocan ternura». A Mella también lo acompañan Denis, un estudiante de doce años del colegio 286, arrepentido de haberse gastado la plata del gas, y chóferes que trabajan cantando a la Pizarro. Sobre el trabajo de Priscilla Cajales, la crítica Patricia Espinosa ha señalado que se trata de «una estética de lo menor orientada a detallar gestos, vidas, imágenes de resistencia cotidiana, desde una palabra desprovista de adornos, directa, íntima y cercana».",6000,https://www.buscalibre.cl/libro-mella/9789569667411/p/52696327,grandes-descuentos
9789569203930,El Enano Cocorí,Carlos droguett,La pollera,2020.0,Español,,Libro físico,Universitat de les Illes Balears. Servei de Publicacions. Un hombre se entrega a la difícil tarea de fabricar ficciones a partir del lenguaje buscando afanosamente su propia redención,6750,https://www.buscalibre.cl/libro-el-enano-cocori/9789569203930/p/52619567,grandes-descuentos
9789560107527,Historia de la ciudadanía y representación en Chile (1810-1870): sistemas y prácticas electorales en la construcción de la república,Paulo césar recabal ,Ril editores,2020.0,Español,356.0,,"Esta investigación estudia la historia de la ciudadanía y representación política en nuestro país desde 1810 hasta 1870, década esta última en que se cierra un período político autoritario iniciado hacia 1829, así como los sistemas político-electorales y las prácticas electorales del período. Este estudio histórico y jurídico apunta a conocer la mixtura de concepciones hispanas y francesas, en cuanto a ciudadanía y representación, que convivieron en los primeros años de vida republicana en nuestro país. ",11900,https://www.buscalibre.cl/libro-historia-de-la-ciudadania-y-representacion-en-chile-1810-1870-sistemas-y-practicas-electorales-en-la-construccion-de-la-republica/9789560107527/p/52413011,grandes-descuentos
9786079870577,El Arte De La Lógica (En Un Mundo Ilógico),Eugenia cheng,Grano de sal,2021.0,Español,279.0,Libro físico,"Cheng muestra cómo funcionan la abstracción y la analogía, la deducción cuidadosa y la duda razonable, los sentimientos y la intuición, pues sabe que la lógica es una poderosa herramienta para argumentar y entender a los demás, para comprender el origen de los desacuerdos y conocerse a uno mismo.",18000,https://www.buscalibre.cl/libro-el-arte-de-la-logica-en-un-mundo-ilogico/9786079870577/p/52396390,grandes-descuentos
9786079861179,Predecir lo Impredecible,Susan e,Grano de sal,,Español,262.0,Libro físico,"No, la ciencia no puede pronosticar un terremoto en particular. La sismología -esa ciencia híbrida en la que confluyen la física, la geología, el análisis de riesgos- ha buscado explicar cómo se desatan los movimientos en la corteza terrestre para, entre otros objetivos, saber cuándo y dónde ocurrirán esas sacudidas, pero hasta hoy no existe un método confiable para predecir temblores.",17250,https://www.buscalibre.cl/libro-predecir-lo-impredecible/9786079861179/p/52393979,grandes-descuentos
9789569975202,"Yo, pol Rubio",Hector lozano,Destino,2020.0,Español,240.0,Libro físico,"Han pasado unos an?os para Pol Rubio, uno de los alumnos ma?s populares del instituto A?ngel Guimera?. Siguiendo los pasos de Merli?, su idolatrado profesor del instituto, ha decidido ingresar en la universidad para cursar la carrera de Filosofi?a. Alli? conocera? a Mari?a Bolan?o, una profesora que se convertira? en su mentora y la principal motivacio?n para continuar con sus estudios.",9540,https://www.buscalibre.cl/libro-yo-pol-rubio/9789569975202/p/52393848,grandes-descuentos
9789569994319,Leviatan,Martin caceres,Planeta cómic,2019.0,Español,122.0,Libro físico,"La historia no sucedió como nos contaron. Tras la Guerra del Pacífico y el desastre de la destrucción de Lima, Arturo Prat contempla el océano mientras capitanea el Leviatán, la mítica nave creada por Nikola Tesla, que durante años ha recorrido los siete mares en búsqueda de maravillosas especies y aventuras. Sin embargo, la calma de Prat es interrumpida cuando la tripulación divisa una extraña nave a la deriva. Desde ese momento se desata el complot que por años ha preparado la Logia negra para apoderarse del secreto del Leviatán. Martín Cáceres nos sorprende con un cómic lleno de aventuras, en que el universo de Lovecraft vuelve a cobrar vida. ¿Qué esconden las pesadillas de Prat y el interior del Leviatán? ¿Logrará la Logia negra despertar a los dioses de las Montañas de la locura?",9030,https://www.buscalibre.cl/libro-leviatan/9789569994319/p/52388776,grandes-descuentos
9789873823411,Por que Escuchamos a Stevie Wonder,Edgardo scott,Gourmet musical,2020.0,Castellano,96.0,Libro físico,"Del gspel al pop, de la balada al funk, del jazz al soul, Stevie Wonder supo desde muy chico  ser fiel a sus orgenes culturales y, al mismo tiempo, lo suficientemente curioso como para asomarse en su msica a nuevas expresiones. .El genio de 12 aos de edad., como lo definieron en la clebre discogrfica Motown en 1962, desde su primera aparicin en un escenario, ciego de nacimiento, logr sortear todos los obstculos. Casi sesenta aos despus de aquel debut precoz, nos sigue conmoviendo y animando con sus canciones, su voz y su armnica.  En ese derrotero hubo hits y megahits (I Just Called to Say I Love You, Isn.t She Lovely?), obras conceptuales (Journey Through the Secret Life of Plants) y experiencias menos felices. La suma de este variado repertorio, notablemente virtuoso, convirti a Wonder en un clsico multignero. Quiz porque, como canta en Sir Duke, el tema que le dedic a Duke Ellington y a otros grandes del jazz, .la msica es un mundo en s mismo/con un lenguaje que todos entendemos..  A partir de un casete de In Square Circle grabado en su memoria, Edgardo Scott se propuso, con agudeza y erudicin, pero sin piedad ni complacencia, .escribir la transformacin de un gusto de infancia.. Esa patria que nos formatea para siempre, donde reina la cancin.",9750,https://www.buscalibre.cl/libro-por-que-escuchamos-a-stevie-wonder/9789873823411/p/52379244,grandes-descuentos
9788412064476,Tierra De Sueños,Sam quiñones,Capitán swing,2020.0,Español,528.0,Libro físico,"Desde un pequeño pueblo en México hasta las salas de juntas de Big Pharma y las principales calles de todo el país, este es un relato impactante de adicción en el corazón de Estados Unidos, de una epidemia como ninguna otra que haya enfrentado el país, que ha devastado cientos de pequeños pueblos y suburbios. Con la habilidad de un reportero y la capacidad narrativa de un novelista, el aclamado periodista Sam Quinones teje dos historias sobre un capitalismo enloquecido cuya involuntaria colisión ha sido catastrófica. Por una parte, la prescripción ilimitada de medicamentos para el dolor durante la década de 1990, que alcanzó su clímax en la campaña para comercializar OxyContin, un analgésico milagroso, caro y extremadamente adictivo. Por otra, la afluencia masiva de una barata y potente heroína, que arrasó en pequeños pueblos y ciudades medianas, impulsada por un brillante sistema de comercialización y distribución. Ambos fenómenos continúan arrasando comunidades de costa a costa. Quinones presenta un elenco memorable de personajes, desde pioneros farmacéuticos a jóvenes empresarios mexicanos, investigadores, supervivientes y padres; ofreciendo un revelador retrato de esta corrosiva amenaza.",26250,https://www.buscalibre.cl/libro-tierra-de-suenos/9788412064476/p/52343978,grandes-descuentos
9786079861155,Salvemos a la Infancia. La Lucha de un Hombre Contra la Explotación Infantil,Kailash satyarthi,Grano de sal,,,224.0,Libro físico,"El trabajo infantil es cruel en el presente y en el futuro: hoy arroja a los menores de edad a actividades riesgosas, demoledoras, casi sin remuneración, y mañana los condena al círculo vicioso de la pobreza y a una vida llena de adversidades, sin educación ni alegrías, con una mayor probabilidad de padecer enfermedades. Se cuentan por millones las niñas y los niños forzados a trabajar, a veces en condiciones de esclavitud y a menudo obligados a prestar servicios sexuales: es una plaga de escala planetaria.",16500,https://www.buscalibre.cl/libro-salvemos-a-la-infancia-la-lucha-de-un-hombre-contra-la-explotacion-infantil/9786079861155/p/52327250,grandes-descuentos
9788491469858,Crimson nº 02,Luis humberto ramos ,Planeta de agostini,2020.0,Español,384.0,Libro físico,"Experimenta, por primera vez, la ascensión de Alex Elder de vampiro a Elegido en el prestigioso formato de tapa dura. Con los primeros doce números de la serie, esta es la recopilación de Crimson que los aficionados estaban esperando. Humberto Ramos, junto a sus colegas y co-creadores Oscar Pinto y Francisco Haghenbeck ha conseguido que Crimson sea una obra de gran pasión y belleza. Añade a Brian Augustyn, a Sandra Hope y al resto del equipo de Crimson y tendrás a un grupo de individuos completamente dedicados a una única y elegante visión",19800,https://www.buscalibre.cl/libro-crimson-n-02/9788491469858/p/52291136,grandes-descuentos
9789563144543,Loquibambia,Moreno,Ediciones udp,2019.0,Español,137.0,Libro físico,"Desde hace un buen tiempo, la escritora argentina María Moreno tenía entre sien y sien esa palabra, ese lugar, Loquibambia: “Era un retintín mental que irrumpía en las ocasiones más serias, como la de escribir un manifiesto contra el Gobierno o argumentar a favor del aborto legal, libre y gratuito”. La hacía pensar en un país mítico y feliz como el de Jauja, cuya “locura” se asociara más bien a las “locas”: un país que fuera una “isla voladora y sin fronteras, una especie de asentamiento transnacional que se fuera instalando al azar por sobre mar y tierra, una patria portátil para los disidentes sexuales”. Justamente ese país improbable más allá de la imaginación es el núcleo aglutinador que da cuerpo a este libro de la destacada cronista trasandina, que reúne una serie de artículos escritos en las últimas dos décadas.",9380,https://www.buscalibre.cl/libro-loquibambia/9789563144543/p/52279882,grandes-descuentos
9789560943309,Sesenta Muertos en la Escalera,Carlos droguett,Nascimiento,2019.0,Español,,Libro físico,"Sesenta muertos en una escalera -ganadora del Premio Nascimento y del Municipal de 1954- es ya la primera aventura literaria emprendida por Droguett, en la cual sin abandonar la temática de la matanza del Seguro Obrero, imbrica en la historia central otras voces y personajes, construyendo un mundo asediado por la muerte, la marginalidad y la angustia, temas recurrentes en la obra posterior del escritor.",11470,https://www.buscalibre.cl/libro-sesenta-muertos-en-la-escalera/9789560943309/p/52279830,grandes-descuentos
9786078486199,Los Ultimos Hijos,Ramos antonio,Almadia,2019.0,Castellano,264.0,Libro físico,"Los protagonistas se encuentran estancados en medio de un difícil proceso de duelo a raíz de la pérdida de su hijo no nacido. Poco después, unos ladrones entran a la casa de la pareja, despojándolos de sus posesiones e invadiendo su intimidad, sin escatimarles la más mínima humillación. Cada infortunio desencadena una serie de eventos que cambiarán radicalmente no solo la vida, sino el alma de los personajes. El matrimonio adopta a un robot bebé que, en lugar de proveerles consuelo, los vuelve parte de un extraño grupo formado por otras parejas con hijos robóticos, niños que reciben en silencio sus mimos al tiempo que los liberan de sufrimientos y preocupaciones. En otro frente de sus accidentadas vidas, con el fin de encontrar a los ladrones, contratarán los servicios de un autoritario detective privado dispuesto a sacarles todo el dinero posible. Los últimos hijos narra una historia dura, donde el desamparo y las falsas ilusiones obligan a los personajes a emprender una búsqueda para recuperar sus vidas.",13500,https://www.buscalibre.cl/libro-los-ultimos-hijos/9786078486199/p/52276142,grandes-descuentos
9789566054023,Curauma,Rafael cuevas bravo,Aparte,2019.0,Español,32.0,Libro físico,"Se sabe que el término curauma alude al espacio habitacional artificialmente deseado donde operan, de manera más o menos soterrada, las restricciones de toda planificación. A ese territorio definido, Rafael Cuevas le opone las estructuras de un artificio tan antiguo como las ciudades; sus poemas -en los que la palabra poema y sus protocolos estacionales están naturalmente elididos- enlazas imágenes en un estricto presente y con una gracia tan personal que despeja cada verso de cualquier antecedente. Darle curso a una mecánica expectante que responde a una modulación de lo éxtimo, capaz de asimilar las irradiaciones del espacio público traduciéndolas con una irreprochable intermitencia estética. Carlos Ríos",3750,https://www.buscalibre.cl/libro-curauma/9789566054023/p/52261975,grandes-descuentos
9789560918543,Aniversario y otros poemas,Matías rivas,Aparte,2019.0,Español,48.0,Libro físico,"A más de veinte años de su primera edición, al fin reaparece este libro de Matías Rivas, su filoso debut literario, conservando toda la frescura y el desparpajo con que entonces se hizo notar en el ámbito de la poesía chilena joven de su tiempo. Son poemas que no quieren ver ni en pintura la temible madurez, pero tampoco le conceden ni un milímetro a la sensiblería juvenil. Como hijos neuróticos que son de la antigua Roma y de la posmodernidad, se defienden de esas seducciones como gato de espaldas, sacando sus garras y sobre todo su humor cáustico sin miramientos. Su ánimo satírico los lleva a amargarle el pepino a quien se les ponga por delante, usando la mordacidad como un lente de aumento que muestra las hilachas de una sociedad pagada de sí misma, la impostación de la felicidad de ciertos tipos humanos, la hipocresía de las relaciones amorosas o el patetismo de algunos lugares comunes sobre la belleza, pero esa ferocidad intelectual, lejos de ser gratuita o vanamente provocadora, propone a la vez nuevas formas de vitalismo y emoción estética, en las que la risa y la melancolía parecen hermanarse, para felicidad del lector, en una vieja pero siempre actual herida literaria. ",4500,https://www.buscalibre.cl/libro-aniversario-y-otros-poemas/9789560918543/p/52261913,grandes-descuentos
9789568947729,Mi Vida,Lyn hejinian,Cuneta,2020.0,Español,144.0,Libro físico,"«Mi vida es como un trote, tiene tantas bue- nas líneas que te hace querer robarlas o quizás anotarlas y hacerte sentir orgulloso (o cóm- plice) de haberlas imaginado.» Bernadette Mayer  «Los libros de Lyn Hejinian siempre se han caracterizado por su curiosidad reflexiva y apertura. Cada uno de ellos parece estar dedi- cado a una forma de continuidad inventiva, una afirmación no sentimental de la “exube- rancia irracional” de la vida.» Rae Arman- trout  «Hejinian enfatiza definitivamente en la com- binación, en la relación entre las  cosas, con  su particular detenimiento en la apertura (...) se vincula con la inclusión, la “porosidad” de la mente, y con la consciencia de un plano verbal con un amplio “rango de actividad en su superficie”.» Rosmarie Waldrop",8250,https://www.buscalibre.cl/libro-mi-vida/9789568947729/p/52256449,grandes-descuentos
9789560936233,El Diablo de las Provincias,Juan cardenas,Banda propia,2019.0,Español,144.0,Libro físico,"Esta novela empieza con un biólogo que vuelve a su Colombia natal, 15 años después de haberse autoexiliado. Y lo que encuentra a su regreso son los fantasmas de su vida: un hermano muerto cuyo recuerdo lo perturba, una familia desintegrada, un puñado de amigos que parecen ser otros, un país sumido en la violencia —política, social—, y una historia truculenta, en la que se verá involucrado el protagonista, sobre un internado de niñas en el que las alumnas han empezado a desaparecer, sin que nadie las busque.El narrador colombiano Juan Cárdenas —que fue seleccionado en la prestigiosa lista Bogotá39— escribe una novela trepidante, oscura, que por momentos funciona como un policial y otras como un thriller, cuya tensión narrativa se despliega, además, junto a una serie de reflexiones importantes sobre temas como el sexo, la política, las drogas y la violencia.El diablo de las provincias recibió a comienzos de 2019 el Premio de Narrativa José Miguel Arguedas que concede Casa de las Américas desde Cuba, y es la primera novela de Juan Cárdenas que se publica en nuestro país, en una edición que realizamos junto a la editorial Banda Propia.",10970,https://www.buscalibre.cl/libro-el-diablo-de-las-provincias/9789560936233/p/52200379,grandes-descuentos
9789585671911,Indicios de oro,Mario de s,Libros del fuego,2018.0,,,Libro físico,,6000,https://www.buscalibre.cl/libro-indicios-de-oro/9789585671911/p/52188288,grandes-descuentos
9789873633249,Las Chicas no Lloran,Olivia gallo,Tenemos las maquinas,2019.0,Español,118.0,Libro físico,"Despúes de un asado familiar, a la hora de viscosa de la siesta, una chica y su novio se escapan para ir a un telo. Después del sexo se mira en el techo espejado sobre la cama y se ven como un matrimonio anciano. De a ratos, usan un desgano prehistórico, el mismo con el que pasan las fotos de un álbum en Facebook. Él le cuenta cómo su padre lo abofeteó: primero así, después así y de nuevo así, la mímica del golpe humillante que se discribe ihual que la mímica del sexo, esa coreografía antigua y vital que la narradora, a pesar de su juventud, aprece conocer de antes, de otra vida, de otro tiempo y que jamás la obnubila.En la línea valiente y melancólica de Milena Busquets o el desprejuicio sensual de Miranda July, estos cuentos diseccionan la crudeza y el espanto del amor y la violencia de sus contradicciones: esos pasadizos oscuros como los de un tren fantasma por los que deambulan madres, padres, hijos. Personajes que para crecer se abrazan a la deriva y al desencanto.Como una joven sabia, insobornable y piadosa, aguda y delicada, Olivia Gallo cuenta con distancia lo que pasó ayer. Aleja el pasado, lo retuerce, lo estira, lo saborea como un caramelo ácido, se deja conmover o irritar, pero no tanto como para llorar. Nunca para tanto",8250,https://www.buscalibre.cl/libro-las-chicas-no-lloran/9789873633249/p/52181389,grandes-descuentos
9789569450471,Química,Weike wang,Laurel,2019.0,Castellano,196.0,Libro físico,"La protagonista sin nombre de esta novela está en tercer año del doctorado en una universidad exigente, tiene un novio que la adora, una investigación en curso, un perro, unos padres orgullosos de ella y una angustia que no la abandona. ¿Qué es lo que quiere? La vida no es como el laboratorio, donde las reacciones se pueden cuantificar y analizar con precisión; la vida solo puede estudiarse con el misterioso lenguaje del amor. «La voz es tan convincente que pensé que estaba leyendo un testimonio autobiográfico (…) Esta es una novela muy introspectiva. La narradora tiene problemas para relacionarse en términos emocionales y lo sabe. Es brillante y tonta a la vez, una excelente estudiante que puede ver los fracasos en su propia vida. Está madurando pero le teme a la vida adulta, quiere ser feliz pero no sabe cómo es eso.» ScienceThrillers.",9750,https://www.buscalibre.cl/libro-quimica/9789569450471/p/52181359,grandes-descuentos
9789878319100,Dia que Apagaron la luz,Camila fabbri,Seix barral,2019.0,Castellano,192.0,Libro físico,"En esta “novela de no ficción”, Camila Fabbri busca la manera de narrar una tragedia que irrumpió en la vida de una ciudad, pero sobre todo en la de miles de adolescentes para quienes Cromañón representó el fin de la inocencia. Fabbri estuvo en el recital de Callejeros la noche previa a ese fatídico 30 de diciembre de 2004. Enseguida supo del incendio que arrasó con tantos chicos, envenenados por el humo negro en el momento preciso del pogo, de la exaltación, de la felicidad compartida. Quince años después, la escritora posa la mirada sobre la chica rolinga y claustrofóbica que era entonces y entrevista a amigos, amigas, padres, madres y  testigos, para indagar en la forma que toma un drama colectivo en el tiempo y en ese dolor, a la vez personal e identitario. El día que apagaron la luz es una ficción verdadera sobre los sueños y las pesadillas que poblaron las cabezas de esos jóvenes, una crónica fragmentada sobre los modos de construirse adulto y un relato emocionante sobre la confusión de vivir. Fabbri escribe una novela de voces múltiples, pero siempre cerca de la adolescente que fue. Y con la literatura como posibilidad, vuelve a preguntarse por ese día en que su generación se topó con la muerte.",8940,https://www.buscalibre.cl/libro-dia-que-apagaron-la-luz/9789878319100/p/52162472,grandes-descuentos
9788412064414,Viaje Sentimental,Viktor shklovsky,Capitan swing,2020.0,Espanol,383.0,Libro físico,"Viaje sentimental describe los viajes de un intelectual desconcertado a través de Rusia, Persia, Ucrania y el Cáucaso durante el periodo de la Revolución rusa. Valioso documento histórico por su relato de primera mano de los acontecimientos durante el periodo de 1917-1922, es también una importante obra literaria experimental, una memoria en forma de novela. A veces lírica, perturbadora, irónica y erudita, es un libro singular de una de las voces más reconocibles e influyentes de la literatura rusa del siglo XX. En cuanto memoria o crónica de la Revolución rusa y de la Primera Guerra Mundial, Viaje sentimental se construye de manera atípica por un testigo que, afortunadamente para nosotros, no tiene ninguna pretensión de imparcialidad. La mayoría de la materia narrativa no la compone la narración de la experiencia, sino más bien digresiones teóricas y críticas para iluminar la historia con la verdad: errática, digresiva y aberrante, como los hechos que cambiaron la historia del siglo XX. De esta manera, si la literatura de viajes sirvió a Laurence Sterne para revelar las impresiones del viajero Yorick en su propio Viaje sentimental, Shklovski se sirve del discurso teórico-literario que tanto manejaba para construir una subjetividad inmersa en la revolución y la guerra. Después de todo no había forma más efectiva para dar cuenta de su propia experiencia que aplicar el análisis formal con que analizó a Defoe, a Cervantes y el psicoanálisis, pero aplicada a toda la realidad rusa que lo circundaba.",22500,https://www.buscalibre.cl/libro-viaje-sentimental/9788412064414/p/52154933,grandes-descuentos
9788412064551,Manual de Supervivencia,Kate brown,Capitan swing,2019.0,Español,536.0,Libro físico,"Aprovechando una década de investigación de archivos y entrevistas en terreno en Ucrania, Rusia y Bielorrusia, Kate Brown revela en este libro toda la amplitud de la devastación y el encubrimiento sobre las consecuencias reales del desastre que siguió a la explosión del reactor en Chernóbil. Sus hallazgos dejan claro el impacto irreversible de la radioactividad generada por la mano del ser humano en cada ser vivo; y de manera inquietante, nos obligan a enfrentar el legado incalculable de décadas de pruebas de armas y otros incidentes nucleares, y el hecho de que estamos emergiendo en un futuro para el cual aún no se ha escrito el manual de supervivencia.",26250,https://www.buscalibre.cl/libro-manual-de-supervivencia/9788412064551/p/52154930,grandes-descuentos
9788412092011,Nuestras Vidas,Marie,Minuscula,2019.0,Español,126.0,Libro físico,"El supermercado Franprix de la calle Rendez-Vous, en París. Tres personas: una mujer que mira; Gordana, la cajera; un hombre que se empeña, cada viernes por la mañana, en pasar por la caja cuatro, justo la de Gordana. La mujer que mira, Jeanne, es la narradora. Todo existe a través de ella, que imagina, supone, una vida, unas vidas, en presente, en futuro y en pasado, para Gordana y el hombre. También excava galerías en su propia existencia, visitándolas y recomponiéndolas. Se sabrá que es hija de unos comerciantes de provincias, que tuvo una abuela ciega, que fue contable, que amó a un hombre y que un día ese hombre se marchó. La nueva novela de Marie-Hélène Lafon narra con delicadeza y milagrosa precisión las soledades urbanas.",15750,https://www.buscalibre.cl/libro-nuestras-vidas/9788412092011/p/52154789,grandes-descuentos
9788445006856,Juego de Tronos. Vestuario,Michele clapton,Minotauro,2019.0,Español,320.0,Libro físico,"Un precioso libro ilustrado sobre los ropajes de la serie más vista de las últimas décadas.Descubre los secretos detrás de la creación del vestuario para Juego de Tronos, la serie de HBO, en esta guía definitiva. Desde los prácticos tejidos en capas de Invernalia hasta las mejores galas que lucen sus personajes en Desembarco del Rey, los trajes de Juego de Tronos desempeñan un papel fundamental a la hora de trasladar a los espectadores a las tierras de Poniente y más allá. Este libro de lujo celebra el increíble arte involucrado en la creación de cada atuendo, con fotografías bellamente detalladas de los trajes y detalles detrás de las escenas.Revelando lo intrincado de su diseño y confección y la imaginación sin límites detrás de los trajes de la exitosa serie original de HBO, este libro es la guía definitiva de uno de los elementos más impresionantes del espectáculo.El vestuario es uno de los aspectos más llamativos y un rasgo identificativo de la serie, que ha sido galardonada con dos premios Emmy al mejor vestuario. Incluso algunas marcas de ropa, además de comercializar merchandising de Juego de Tronos, se han inspirado en su vestuario para crear sus colecciones.",44940,https://www.buscalibre.cl/libro-juego-de-tronos-vestuario/9788445006856/p/52154655,grandes-descuentos
9788445006832,El Arte de Juego de Tronos,Jody revenson,Minotauro,2019.0,Español,202.0,Libro físico,"Lleno de maravillosas ilustraciones y dibujos de la serie de éxito de la HBO, El Arte de Juego de Tronos forma parte de la colección artística de Juego de Tronos. Desde la primera temporada, Juego de Tronos ha sido una de las series televisivas más populares y de mayor éxito. Con una factura exquisita y un formato de lujo, en estas páginas se presenta una crónica visual de la meticulosa labor ...                                            Ver más                                             Ocultar                                                  Lleno de maravillosas ilustraciones y dibujos de la serie de éxito de la HBO, El Arte de Juego de Tronos forma parte de la colección artística de Juego de Tronos. Desde la primera temporada, Juego de Tronos ha sido una de las series televisivas más populares y de mayor éxito. Con una factura exquisita y un formato de lujo, en estas páginas se presenta una crónica visual de la meticulosa labor realizada por los artistas para llevar el mundo de Poniente a la pantalla. Los aficionados reconocerán los momentos más emocionantes y las asombrosas localizaciones de la serie. Este libro contiene multitud de imágenes fascinantes y magníficamente reproducidas, además de piezas de arte que no se habían publicado hasta ahora. En este volumen reside el legado visual de Juego de Tronos, una pieza obligatoria para cualquier gran aficionado a la serie.                                               Lleno de maravillosas ilustraciones y dibujos de la serie de éxito de la HBO, El Arte de Juego de Tronos forma parte de la colección artística de Juego de Tronos. Desde la primera temporada, Juego de Tronos ha sido una de las series televisivas más populares y de mayor éxito. Con una factura exquisita y un formato de lujo, en estas páginas se presenta una crónica visual de la meticulosa labor realizada por los artistas para llevar el mundo de Poniente a la pantalla. Los aficionados reconocerán los momentos más emocionantes y las asombrosas localizaciones de la serie. Este libro contiene multitud de imágenes fascinantes y magníficamente reproducidas, además de piezas de arte que no se habían publicado hasta ahora. En este volumen reside el legado visual de Juego de Tronos, una pieza obligatoria para cualquier gran aficionado a la serie.",44940,https://www.buscalibre.cl/libro-el-arte-de-juego-de-tronos/9788445006832/p/52154646,grandes-descuentos
9788412053746,Teoría Optimista Del Fracaso,Ignaci giró,Koan,2021.0,Español,208.0,Libro físico,"¿Puede un fracaso convertirse en éxito o un éxito acabar en fracaso? ¿Qué significa que el éxito y el fracaso son dos impostores? El primer postulado que encontrarás en este libro desafía lo que solemos dar por sentado y nos recuerda que triunfos y fracasos no existen, que son mentira. Sí. Como lo oyes. Esta es una teoría “optimista” del fracaso.",11180,https://www.buscalibre.cl/libro-teoria-optimista-del-fracaso/9788412053746/p/52118291,grandes-descuentos
9789569450457,La Piramide,Sergio bizzio,Laurel,2014.0,Español,,Libro físico,,6750,https://www.buscalibre.cl/libro-la-piramide/9789569450457/p/52101848,grandes-descuentos
9789569648373,Estamos Unidas,Mariana mariasch,Libros de la ,2014.0,Español,,Libro físico,,6750,https://www.buscalibre.cl/libro-estamos-unidas/9789569648373/p/52101845,grandes-descuentos
9789560932907,Pintura,Pe,Laurel,2014.0,Español,,Libro físico,,30000,https://www.buscalibre.cl/libro-pintura/9789560932907/p/52101837,grandes-descuentos
